HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Object,Input.Overview,Answer.“Activity”,Approve,Reject
3OID399FXGHNHY7WGSYEDFDTVU5DFT,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3TMSXRD2X7AYM9B9GQTK5LU763I1W6,A15DVB43XP2ROJ,Submitted,Sat Mar 13 13:01:06 PST 2021,Sat Mar 13 13:01:31 PST 2021,Tue Mar 16 14:01:31 PDT 2021,,,,25,0% (0/1),0% (0/1),0% (0/1),,"Snorkel and sail off Barbados with having to organize anything yourself on this small-group catamaran cruise. Board a modern catamaran and admire Barbados’ shores and turquoise waters as you cruise to two prime snorkeling spots. Opt to snorkel to observe sea turtles and shipwrecks, and in-between, relax on deck with a snack and drinks from the open bar. Round-trip hotel transfers and snorkel gear are included for your convenience.","/Snorkel, sail",,
3OID399FXGHNHY7WGSYEDFDTVU5DFT,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3TXMY6UCAFYDPFPLKEJYUSVCMZTQCI,A1PRRDIHIHTHJV,Submitted,Sat Mar 13 13:19:00 PST 2021,Sat Mar 13 13:19:18 PST 2021,Tue Mar 16 14:19:18 PDT 2021,,,,18,0% (0/0),0% (0/0),0% (0/0),,"Snorkel and sail off Barbados with having to organize anything yourself on this small-group catamaran cruise. Board a modern catamaran and admire Barbados’ shores and turquoise waters as you cruise to two prime snorkeling spots. Opt to snorkel to observe sea turtles and shipwrecks, and in-between, relax on deck with a snack and drinks from the open bar. Round-trip hotel transfers and snorkel gear are included for your convenience.",/small-group catamaran cruise,,
3MIVREZQVH8SMT3FMPVVTRCXM5BKQ7,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3A4NIXBJ779F74LZ5Y5GG21U679LM5,A1R92V4IRSZ3PB,Submitted,Sat Mar 13 13:02:01 PST 2021,Sat Mar 13 13:03:14 PST 2021,Tue Mar 16 14:03:14 PDT 2021,,,,73,75% (3/4),75% (3/4),75% (3/4),,"Our Tour of Trench is the best ,cause the guide takes you from a street to street tour ,that no other tour can offer, ",tour,,
3MIVREZQVH8SMT3FMPVVTRCXM5BKQ7,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3BXQMRHWK08IQU8TECXH7PXDJY2UM8,A3T0FAD0V5AL9S,Submitted,Sat Mar 13 13:11:03 PST 2021,Sat Mar 13 13:11:18 PST 2021,Tue Mar 16 14:11:18 PDT 2021,,,,15,0% (0/0),0% (0/0),0% (0/0),,"Our Tour of Trench is the best ,cause the guide takes you from a street to street tour ,that no other tour can offer, ",/tour,,
3MIVREZQVH8SMT3FMPVVTRCXM5BKQ7,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3FTOP5WARGYC90QSD8652QHPZF4J0R,A32WXP3NOROXHU,Submitted,Sat Mar 13 13:10:39 PST 2021,Sat Mar 13 13:10:48 PST 2021,Tue Mar 16 14:10:48 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),,"Our Tour of Trench is the best ,cause the guide takes you from a street to street tour ,that no other tour can offer, ",tour,,
30IRMPJWDZTSYUIFZ4KVYHM2IRDKR8,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3EFE17QCRDFGJ3FEYAM40J7THFIHS6,A3NFGEUZAH9V5G,Submitted,Sat Mar 13 13:02:28 PST 2021,Sat Mar 13 13:02:51 PST 2021,Tue Mar 16 14:02:51 PDT 2021,,,,23,0% (0/1),0% (0/1),0% (0/1),,"Booking this shared-group Virgin Islands’ catamaran adventure guarantees you a spot on one of the most intimate and luxurious cruises leaving from St. Thomas. Snorkel among sea turtles off Buck Island, relax on the sands and enjoy watersports and inflatables at Honeymoon Beach; and relax as you sail—all in a group limited to 12 for a crowd-free experience. Snacks, drinks, and a choice of departure times provide the finishing touches.",/snorkeling,,
30IRMPJWDZTSYUIFZ4KVYHM2IRDKR8,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3L0KT67Y8FQ25Y538AQSMJ2W7BUYSL,AKSLU0C30G3JT,Submitted,Sat Mar 13 12:59:48 PST 2021,Sat Mar 13 13:00:42 PST 2021,Tue Mar 16 14:00:42 PDT 2021,,,,54,89% (8/9),89% (8/9),89% (8/9),,"Booking this shared-group Virgin Islands’ catamaran adventure guarantees you a spot on one of the most intimate and luxurious cruises leaving from St. Thomas. Snorkel among sea turtles off Buck Island, relax on the sands and enjoy watersports and inflatables at Honeymoon Beach; and relax as you sail—all in a group limited to 12 for a crowd-free experience. Snacks, drinks, and a choice of departure times provide the finishing touches.","/snorkel, sail",,
30IRMPJWDZTSYUIFZ4KVYHM2IRDKR8,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3OE22WJIGJY9B96L654YOYHITZZUQV,A1R92V4IRSZ3PB,Submitted,Sat Mar 13 13:05:23 PST 2021,Sat Mar 13 13:06:49 PST 2021,Tue Mar 16 14:06:49 PDT 2021,,,,86,75% (3/4),75% (3/4),75% (3/4),,"Booking this shared-group Virgin Islands’ catamaran adventure guarantees you a spot on one of the most intimate and luxurious cruises leaving from St. Thomas. Snorkel among sea turtles off Buck Island, relax on the sands and enjoy watersports and inflatables at Honeymoon Beach; and relax as you sail—all in a group limited to 12 for a crowd-free experience. Snacks, drinks, and a choice of departure times provide the finishing touches.","snorkel, relax",,
3D17ECOUOE5Y9RBRG4DHB4NN37X31K,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,37Q970SNZFI5FSU0WLJJ8WRM0QM1SR,A32WXP3NOROXHU,Submitted,Sat Mar 13 13:00:52 PST 2021,Sat Mar 13 13:01:37 PST 2021,Tue Mar 16 14:01:37 PDT 2021,,,,45,0% (0/0),0% (0/0),0% (0/0),,"Hop in a side-by-side UTV and explore the north coast of Aruba on this half-day off-roading tour. Kick up some dirt as you travel along the rugged back roads and desert terrain, stopping at landmarks such as Bushiribana Gold Mill Ruins, the Natural Bridge, and more. Finally, stop at a natural pool to cool off.",tour,,
3D17ECOUOE5Y9RBRG4DHB4NN37X31K,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3O7L7BFSHFZF5FLG3XKKBE4TG1OIEZ,AL4PYBBPPQ7IX,Submitted,Sat Mar 13 13:03:52 PST 2021,Sat Mar 13 13:06:30 PST 2021,Tue Mar 16 14:06:30 PDT 2021,,,,158,0% (0/0),0% (0/0),0% (0/0),,"Hop in a side-by-side UTV and explore the north coast of Aruba on this half-day off-roading tour. Kick up some dirt as you travel along the rugged back roads and desert terrain, stopping at landmarks such as Bushiribana Gold Mill Ruins, the Natural Bridge, and more. Finally, stop at a natural pool to cool off.","explore, tour",,
3D17ECOUOE5Y9RBRG4DHB4NN37X31K,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3VELCLL3GLTWBNPEQ1JK1X87B0SF1M,AKSLU0C30G3JT,Submitted,Sat Mar 13 13:02:16 PST 2021,Sat Mar 13 13:02:46 PST 2021,Tue Mar 16 14:02:46 PDT 2021,,,,30,89% (8/9),89% (8/9),89% (8/9),,"Hop in a side-by-side UTV and explore the north coast of Aruba on this half-day off-roading tour. Kick up some dirt as you travel along the rugged back roads and desert terrain, stopping at landmarks such as Bushiribana Gold Mill Ruins, the Natural Bridge, and more. Finally, stop at a natural pool to cool off.","/explore, travel",,
3K1H3NEY7L9TVY3RRC4WV0D5W95DGS,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3A1PQ49WVIRGPJGKLR7K4IKKRF6H1N,ARJDD0Z3R65BD,Submitted,Sat Mar 13 13:13:17 PST 2021,Sat Mar 13 13:15:13 PST 2021,Tue Mar 16 14:15:13 PDT 2021,,,,116,0% (0/0),0% (0/0),0% (0/0),,Hike along a forest trail to a waterfall in the center of Puerto Rico on this guided tour. There are natural swimming pools at the waterfall where you can take a refreshing dip. The tour ends with a stop at a local restaurant to eat (at your own expense).,"/Hike, swimming, eat",,
3K1H3NEY7L9TVY3RRC4WV0D5W95DGS,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3IAS3U3I0GQDNRVU43X2NQRRO8FB2I,A3E3R2Y577HGEN,Submitted,Sat Mar 13 13:11:20 PST 2021,Sat Mar 13 13:11:30 PST 2021,Tue Mar 16 14:11:30 PDT 2021,,,,10,0% (0/1),0% (0/1),0% (0/1),,Hike along a forest trail to a waterfall in the center of Puerto Rico on this guided tour. There are natural swimming pools at the waterfall where you can take a refreshing dip. The tour ends with a stop at a local restaurant to eat (at your own expense).,/swimming,,
3K1H3NEY7L9TVY3RRC4WV0D5W95DGS,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3P4RDNWND6GNGV78HYVB8UHLL9KJIL,AHXHM1PQTRWIQ,Submitted,Sat Mar 13 13:01:41 PST 2021,Sat Mar 13 13:01:59 PST 2021,Tue Mar 16 14:01:59 PDT 2021,,,,18,100% (7/7),100% (7/7),100% (7/7),,Hike along a forest trail to a waterfall in the center of Puerto Rico on this guided tour. There are natural swimming pools at the waterfall where you can take a refreshing dip. The tour ends with a stop at a local restaurant to eat (at your own expense).,Hiking,,
30EMX9PEVKT4Z9ISETK0ORRY4TWKSW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3BEFOD78W73J9WEEZ66ZULZJKLF4MW,A1R92V4IRSZ3PB,Submitted,Sat Mar 13 13:09:17 PST 2021,Sat Mar 13 13:10:01 PST 2021,Tue Mar 16 14:10:01 PDT 2021,,,,44,75% (3/4),75% (3/4),75% (3/4),,"Our hike is away from the hustle and bustle. You and nature for 3 hours while taking in fresh air, coastal views and a little bit of History on Barbados. ",hike,,
30EMX9PEVKT4Z9ISETK0ORRY4TWKSW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3SITXWYCNWJEO7YRSSIVDGLN1HFBXS,A3NFGEUZAH9V5G,Submitted,Sat Mar 13 13:00:04 PST 2021,Sat Mar 13 13:00:24 PST 2021,Tue Mar 16 14:00:24 PDT 2021,,,,20,0% (0/1),0% (0/1),0% (0/1),,"Our hike is away from the hustle and bustle. You and nature for 3 hours while taking in fresh air, coastal views and a little bit of History on Barbados. ",/tour,,
30EMX9PEVKT4Z9ISETK0ORRY4TWKSW,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3Z7VU45IPZR2G4GERDDR4POPN5LZ1T,A32WXP3NOROXHU,Submitted,Sat Mar 13 13:00:31 PST 2021,Sat Mar 13 13:00:51 PST 2021,Tue Mar 16 14:00:51 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),,"Our hike is away from the hustle and bustle. You and nature for 3 hours while taking in fresh air, coastal views and a little bit of History on Barbados. ",hike,,
3KVQ0UJWPXVUO7EYRBQVJRB1DGX5WB,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,386PBUZZXG7P6WFE21SO0A9D2DELJ1,A3NFGEUZAH9V5G,Submitted,Sat Mar 13 13:01:23 PST 2021,Sat Mar 13 13:01:54 PST 2021,Tue Mar 16 14:01:54 PDT 2021,,,,31,0% (0/1),0% (0/1),0% (0/1),,"See Grand Turk's most captivating sights on this coach tour narrated by a native guide. Visit the Turks and Caicos National Museum and discover the history and culture of the island nation. Explore a variety of shops and historic buildings before heading north to the Grand Turk Lighthouse. Watch out for wild horses, pelicans, and flamingos on the way to the historic salt ponds, or salinas, and the Salt Museum.",/drive,,
3KVQ0UJWPXVUO7EYRBQVJRB1DGX5WB,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3CFVK00FWMVDI107IIYZR648G7U6LG,A24VR40YFAQMXX,Submitted,Sat Mar 13 13:01:35 PST 2021,Sat Mar 13 13:01:45 PST 2021,Tue Mar 16 14:01:45 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),,"See Grand Turk's most captivating sights on this coach tour narrated by a native guide. Visit the Turks and Caicos National Museum and discover the history and culture of the island nation. Explore a variety of shops and historic buildings before heading north to the Grand Turk Lighthouse. Watch out for wild horses, pelicans, and flamingos on the way to the historic salt ponds, or salinas, and the Salt Museum.",Tour,,
3KVQ0UJWPXVUO7EYRBQVJRB1DGX5WB,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 12:58:46 PST 2021,3,BatchId:4366414;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 13:58:46 PDT 2021,,,3Q5C1WP23NB49QWPKP6BFLHUM6E15P,A15DVB43XP2ROJ,Submitted,Sat Mar 13 12:59:37 PST 2021,Sat Mar 13 13:00:28 PST 2021,Tue Mar 16 14:00:28 PDT 2021,,,,51,0% (0/1),0% (0/1),0% (0/1),,"See Grand Turk's most captivating sights on this coach tour narrated by a native guide. Visit the Turks and Caicos National Museum and discover the history and culture of the island nation. Explore a variety of shops and historic buildings before heading north to the Grand Turk Lighthouse. Watch out for wild horses, pelicans, and flamingos on the way to the historic salt ponds, or salinas, and the Salt Museum.",/coach tour,,
3SD15I2WD24TGDCOMAPY60E4BID36I,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 13:02:48 PST 2021,3,BatchId:4366422;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 14:02:48 PDT 2021,,,3OS46CRSLG9GE6C1WM05EF2A75WV6O,A2HSX08DWDYJU7,Submitted,Sat Mar 13 13:06:48 PST 2021,Sat Mar 13 13:07:16 PST 2021,Tue Mar 16 14:07:16 PDT 2021,,,,28,0% (0/0),0% (0/0),0% (0/0),,"Explore the tropical waters surrounding the island of St. John with this powerboat excursion. You'll head out to the National Park of St. John, where you'll get the chance to snorkel all morning, followed by lunch on board. You'll then head to a second island for more snorkeling, or you can stay onboard and enjoy an open bar before returning to shore.","/boating, snorkeling, lunch",,
3SD15I2WD24TGDCOMAPY60E4BID36I,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 13:02:48 PST 2021,3,BatchId:4366422;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 14:02:48 PDT 2021,,,3UWN2HHPUZF8TZ1P18HH534P3RSNSM,A3NFGEUZAH9V5G,Submitted,Sat Mar 13 13:17:53 PST 2021,Sat Mar 13 13:18:15 PST 2021,Tue Mar 16 14:18:15 PDT 2021,,,,22,0% (0/1),0% (0/1),0% (0/1),,"Explore the tropical waters surrounding the island of St. John with this powerboat excursion. You'll head out to the National Park of St. John, where you'll get the chance to snorkel all morning, followed by lunch on board. You'll then head to a second island for more snorkeling, or you can stay onboard and enjoy an open bar before returning to shore.",/snorkeling,,
3SD15I2WD24TGDCOMAPY60E4BID36I,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 13:02:48 PST 2021,3,BatchId:4366422;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 14:02:48 PDT 2021,,,3WOKGM4L72QQABHPTLYAAMYBY9E0OR,A32WXP3NOROXHU,Submitted,Sat Mar 13 13:09:01 PST 2021,Sat Mar 13 13:09:18 PST 2021,Tue Mar 16 14:09:18 PDT 2021,,,,17,0% (0/0),0% (0/0),0% (0/0),,"Explore the tropical waters surrounding the island of St. John with this powerboat excursion. You'll head out to the National Park of St. John, where you'll get the chance to snorkel all morning, followed by lunch on board. You'll then head to a second island for more snorkeling, or you can stay onboard and enjoy an open bar before returning to shore.",snorkel,,
3JMQI2OLFZFZ5QKDEGHRLKM2XLRNDA,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 13:02:48 PST 2021,3,BatchId:4366422;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 14:02:48 PDT 2021,,,3JJVG1YBEC75MOEHMMZ0LXU38I65BD,A2G44A4ZPWRPXU,Submitted,Sat Mar 13 13:05:48 PST 2021,Sat Mar 13 13:06:17 PST 2021,Tue Mar 16 14:06:17 PDT 2021,,,,29,0% (0/0),0% (0/0),0% (0/0),,"Visit St. Lucia Distillers for a behind-the-scenes tour and tasting on this excursion from Castries. Learn about how sugarcane is turned into rum from your local tour guide, then enjoy tasting some of the over 25 rums that the distillery produces, including treats like white rum and flavored rum creams. On the round-trip drive (offered from select hotels,) enjoy views of Marigot Bay and the area's verdant banana plantations.",EXCURSION,,
3JMQI2OLFZFZ5QKDEGHRLKM2XLRNDA,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 13:02:48 PST 2021,3,BatchId:4366422;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 14:02:48 PDT 2021,,,3NLZY2D53QZ6SJJRXRCXXBLZG86QLX,A3T0FAD0V5AL9S,Submitted,Sat Mar 13 13:08:38 PST 2021,Sat Mar 13 13:09:20 PST 2021,Tue Mar 16 14:09:20 PDT 2021,,,,42,0% (0/0),0% (0/0),0% (0/0),,"Visit St. Lucia Distillers for a behind-the-scenes tour and tasting on this excursion from Castries. Learn about how sugarcane is turned into rum from your local tour guide, then enjoy tasting some of the over 25 rums that the distillery produces, including treats like white rum and flavored rum creams. On the round-trip drive (offered from select hotels,) enjoy views of Marigot Bay and the area's verdant banana plantations.",/ride,,
3JMQI2OLFZFZ5QKDEGHRLKM2XLRNDA,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 13:02:48 PST 2021,3,BatchId:4366422;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 14:02:48 PDT 2021,,,3PM8NZGV8ZQ1SD0GBAFL85GMNHHXQR,A3NFGEUZAH9V5G,Submitted,Sat Mar 13 13:18:16 PST 2021,Sat Mar 13 13:18:43 PST 2021,Tue Mar 16 14:18:43 PDT 2021,,,,27,0% (0/1),0% (0/1),0% (0/1),,"Visit St. Lucia Distillers for a behind-the-scenes tour and tasting on this excursion from Castries. Learn about how sugarcane is turned into rum from your local tour guide, then enjoy tasting some of the over 25 rums that the distillery produces, including treats like white rum and flavored rum creams. On the round-trip drive (offered from select hotels,) enjoy views of Marigot Bay and the area's verdant banana plantations.",/ride,,
3NI0WFPPI9QXZLDR3N7F42GX86T60Q,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 13:02:48 PST 2021,3,BatchId:4366422;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 14:02:48 PDT 2021,,,3E47SOBEYR608H1276EPLQ4QVPCIC7,A2CNRV5RTOQGH,Submitted,Sat Mar 13 13:18:01 PST 2021,Sat Mar 13 13:18:35 PST 2021,Tue Mar 16 14:18:35 PDT 2021,,,,34,0% (0/0),0% (0/0),0% (0/0),,"Book a half- or full-day private tour of St. Thomas for you and your party. You can make your own itinerary; the tour will be customized to your preferences and include sightseeing, shopping, or beach time. You'll get personalized attention from your guide and answers to any of your questions about St. Thomas culture, architecture, and history.","/tour, sightseeing, shopping",,
